"settings_id","stem_file","iterations_number","pile_width","pile_height","pile_depth","n_sides","n_meshes","lateral_friction","spinning_friction","rolling_friction","restitution","bend_function","random_turn","drop_algorithm","intended.con"
214,"My200-0-2-18p100.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",211
215,"My200-0-2-18p100.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",212
216,"My200-0-2-18p100.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",213
217,"My200-1-0-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",214
218,"My200-1-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",215
219,"My200-1-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",216
220,"My200-1-1-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",217
221,"My200-1-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",218
222,"My200-1-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",219
223,"My200-1-2-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",220
224,"My200-1-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",221
225,"My200-1-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",222
226,"My200-2-0-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",223
227,"My200-2-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",224
228,"My200-2-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",225
229,"My200-2-1-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",226
230,"My200-2-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",227
231,"My200-2-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",228
232,"My200-2-2-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",229
233,"My200-2-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",230
234,"My200-2-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",231
235,"My200-3-0-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",232
236,"My200-3-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",233
237,"My200-3-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",234
238,"My200-3-1-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",235
239,"My200-3-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",236
240,"My200-3-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",237
241,"My200-3-2-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",238
242,"My200-3-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",239
243,"My200-3-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",240
244,"My200-4-0-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",241
245,"My200-4-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",242
246,"My200-4-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",243
247,"My200-4-1-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",244
248,"My200-4-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",245
249,"My200-4-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",246
250,"My200-4-2-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",247
251,"My200-4-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",248
252,"My200-4-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",249
253,"My200-5-0-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",250
254,"My200-5-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",251
255,"My200-5-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",252
256,"My200-5-1-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",253
257,"My200-5-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",254
258,"My200-5-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",255
259,"My200-5-2-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",256
260,"My200-5-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",257
261,"My200-5-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",258
262,"My200-6-0-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",259
263,"My200-6-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",260
264,"My200-6-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",261
265,"My200-6-1-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",262
266,"My200-6-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",263
267,"My200-6-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",264
268,"My200-6-2-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",265
269,"My200-6-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",266
270,"My200-6-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",267
271,"My200-8-0-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",268
272,"My200-8-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",269
273,"My200-8-0-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",270
274,"My200-8-1-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",271
275,"My200-8-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",272
276,"My200-8-1-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",273
277,"My200-8-2-0.csv",20,4,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"grid",274
278,"My200-8-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid",275
279,"My200-8-2-0.csv",20,12,2,3,30,12,0.45,0.45,0.45,0,"4th order poly",TRUE,"trapezoid-freeze",276
280,"BB10_2019.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",277
281,"BB10_2019.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",278
282,"BB10_2019.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",279
283,"Darre_neu.csv",20,15,4,2.52,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",280
284,"Darre_neu.csv",20,23,4,2.52,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",281
285,"Darre_neu.csv",20,23,4,2.52,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",282
286,"My200-0-0-0.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",283
287,"My200-0-0-0.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",284
288,"My200-0-0-0.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",285
289,"My200-0-0-03p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",286
290,"My200-0-0-03p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",287
291,"My200-0-0-03p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",288
292,"My200-0-0-03p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",289
293,"My200-0-0-03p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",290
294,"My200-0-0-03p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",291
295,"My200-0-0-03p025+06p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",292
296,"My200-0-0-03p025+06p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",293
297,"My200-0-0-03p025+06p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",294
298,"My200-0-0-03p025+09p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",295
299,"My200-0-0-03p025+09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",296
300,"My200-0-0-03p025+09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",297
301,"My200-0-0-03p025+12p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",298
302,"My200-0-0-03p025+12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",299
303,"My200-0-0-03p025+12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",300
304,"My200-0-0-03p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",301
305,"My200-0-0-03p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",302
306,"My200-0-0-03p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",303
307,"My200-0-0-03p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",304
308,"My200-0-0-03p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",305
309,"My200-0-0-03p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",306
310,"My200-0-0-06p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",307
311,"My200-0-0-06p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",308
312,"My200-0-0-06p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",309
313,"My200-0-0-06p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",310
314,"My200-0-0-06p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",311
315,"My200-0-0-06p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",312
316,"My200-0-0-06p025+09p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",313
317,"My200-0-0-06p025+09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",314
318,"My200-0-0-06p025+09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",315
319,"My200-0-0-06p025+12p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",316
320,"My200-0-0-06p025+12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",317
321,"My200-0-0-06p025+12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",318
322,"My200-0-0-06p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",319
323,"My200-0-0-06p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",320
324,"My200-0-0-06p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",321
325,"My200-0-0-06p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",322
326,"My200-0-0-06p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",323
327,"My200-0-0-06p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",324
328,"My200-0-0-09p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",325
329,"My200-0-0-09p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",326
330,"My200-0-0-09p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",327
331,"My200-0-0-09p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",328
332,"My200-0-0-09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",329
333,"My200-0-0-09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",330
334,"My200-0-0-09p025+12p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",331
335,"My200-0-0-09p025+12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",332
336,"My200-0-0-09p025+12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",333
337,"My200-0-0-09p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",334
338,"My200-0-0-09p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",335
339,"My200-0-0-09p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",336
340,"My200-0-0-09p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",337
341,"My200-0-0-09p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",338
342,"My200-0-0-09p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",339
343,"My200-0-0-12p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",340
344,"My200-0-0-12p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",341
345,"My200-0-0-12p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",342
346,"My200-0-0-12p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",343
347,"My200-0-0-12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",344
348,"My200-0-0-12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",345
349,"My200-0-0-12p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",346
350,"My200-0-0-12p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",347
351,"My200-0-0-12p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",348
352,"My200-0-0-12p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",349
353,"My200-0-0-12p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",350
354,"My200-0-0-12p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",351
355,"My200-0-0-18p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",352
356,"My200-0-0-18p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",353
357,"My200-0-0-18p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",354
358,"My200-0-0-18p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",355
359,"My200-0-0-18p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",356
360,"My200-0-0-18p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",357
361,"My200-0-0-18p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",358
362,"My200-0-0-18p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",359
363,"My200-0-0-18p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",360
364,"My200-0-0-18p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",361
365,"My200-0-0-18p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",362
366,"My200-0-0-18p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",363
367,"My200-0-0-siebzehn.csv.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",NA
368,"My200-0-0-siebzehn.csv.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",NA
369,"My200-0-0-siebzehn.csv.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",NA
370,"My200-0-1-0.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",364
371,"My200-0-1-0.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",365
372,"My200-0-1-0.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",366
373,"My200-0-1-03p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",367
374,"My200-0-1-03p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",368
375,"My200-0-1-03p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",369
376,"My200-0-1-03p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",370
377,"My200-0-1-03p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",371
378,"My200-0-1-03p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",372
379,"My200-0-1-03p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",373
380,"My200-0-1-03p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",374
381,"My200-0-1-03p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",375
382,"My200-0-1-03p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",376
383,"My200-0-1-03p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",377
384,"My200-0-1-03p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",378
385,"My200-0-1-06p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",379
386,"My200-0-1-06p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",380
387,"My200-0-1-06p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",381
388,"My200-0-1-06p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",382
389,"My200-0-1-06p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",383
390,"My200-0-1-06p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",384
391,"My200-0-1-06p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",385
392,"My200-0-1-06p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",386
393,"My200-0-1-06p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",387
394,"My200-0-1-06p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",388
395,"My200-0-1-06p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",389
396,"My200-0-1-06p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",390
397,"My200-0-1-09p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",391
398,"My200-0-1-09p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",392
399,"My200-0-1-09p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",393
400,"My200-0-1-09p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",394
401,"My200-0-1-09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",395
402,"My200-0-1-09p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",396
403,"My200-0-1-09p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",397
404,"My200-0-1-09p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",398
405,"My200-0-1-09p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",399
406,"My200-0-1-09p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",400
407,"My200-0-1-09p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",401
408,"My200-0-1-09p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",402
409,"My200-0-1-12p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",403
410,"My200-0-1-12p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",404
411,"My200-0-1-12p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",405
412,"My200-0-1-12p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",406
413,"My200-0-1-12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",407
414,"My200-0-1-12p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",408
415,"My200-0-1-12p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",409
416,"My200-0-1-12p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",410
417,"My200-0-1-12p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",411
418,"My200-0-1-12p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",412
419,"My200-0-1-12p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",413
420,"My200-0-1-12p100.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",414
421,"My200-0-1-18p012.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",415
422,"My200-0-1-18p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",416
423,"My200-0-1-18p012.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",417
424,"My200-0-1-18p025.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",418
425,"My200-0-1-18p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",419
426,"My200-0-1-18p025.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",420
427,"My200-0-1-18p050.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",421
428,"My200-0-1-18p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid",422
429,"My200-0-1-18p050.csv",20,12,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"trapezoid-freeze",423
430,"My200-0-1-18p100.csv",20,4,2,3,30,12,0.65,0.65,0.65,0,"4th order poly",TRUE,"grid",424
